"text","is_toxic"
"Esse @user é o Mais @user q @user @user @user @user @user @user é Fodaaa @user @user @user ....",True
"@user @user Abrir live ND né seu vagabundo",True
"winniT é brabo p cacete",True
"@user Vdd a jessi é chata pra cacete",True
"pior @user é kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk assisti o seu vídeo cagaUSERdo de rirUSER... e coUSERcordaUSERdo !!!! kkkkkk ahhhhhhh, mas @user adiaUSERta, eu iUSERda AMO crepúsculoUSER.. mas @user a bela é uma soUSERsa, isso NINGUÉM discute kkkkkk se @user @user eu @user sou um parâmetro mto bom, já @user eu @user perco USERada USERue teUSERha vampiros, lobisomeUSERs, mortos-vivos, etcUSER kkkkkkkkkk sou fãZAÇA do George @user - daí c já imagiUSERa, USERé? mas, parabéUSERsUSER. maUSERdei seu vídeo pra todo muUSERdo rsrsss @user",True
"Apesar das merdas, quem é a alma dessa parada é o @user. Ele é o cara q debate, bem ou não, com todos os convidados. Acho difícil, mas não impossível, conseguir identificar seu público com outro entrevistador à moda podcast no momento. Cabe agora agilidade e astúcia a quem ficou.",True
"@user! Sem duvida , uma merda de serie , Fãs sem cultura , e Virgens !!",True
"@user!!! Concordo plenamente! Esse tal de '@user' é mais uma babaquice da indústria cultural para fazer as gerações de jovens se refugiarem em suas fantasias contra um mundo caótico que eles acabam ajudando a recriar. '@user' é um convite à esquizoidia.",True
"Não é ele que determina como, quando e quem apura as eleições brasileiras ele é só um candidato dentre muitos outros, e qualquer político que tenta impor como as eleições deve ser está ameaçando a democracia! @user não é burro sabe disto porém sua ideologia, seu fanatismo fala mais alto, não é mesmo?",True
"O cara tá se achando!!! 😆😆Ele é aquele tipo ""vagabundo"" q não gosta de trabalhar e quer ganhar tudo na lábia!",True
"Quando vamos tirar o bolsonaro, apoiador de fascistas?",True
"Pau no cu dos tricolor",True
"aparelho filho da puta, já perdi a conta de quantas vezes mordi minha boca hoje comendo",True
"acordei e vim pro banheiro na calada mesmo e só to ouvindo meus pais falando de como eu durmo muito e não faço nada, só na vontade de grita porra eu to de férias se vc achou que eu ia acordar cedo que pena",False
"Oh besteira..falta do que fazer..brasileiro faz qualquer coisa famosa.",True
"Tudo bem não ter certos tipos de preconceitos,mas incentivar as crianças porra aí e demais .",True
"""bela @user e a aminha @user @user"" VC @user @user VUDA @user @user @user @user!!!!",False
"Ainda são protegidos esses bandidos pois o endereço desses demônios não pode ser revelado!",True
"@user @user Tenta kkkkkkk vcs só passam vergonha",True
"@user @user @user @user Na posse do Bolsonaro teremos música raiz do Brasil. Não essas porcarias descartaveis",True
"Nossa aqui nos comentários várias mulheres que caíram na lábia do cara KKK, se ele fizer um livro vou comprar pra mim pegar mulher @user.",True
"Queria deixar uma pergunta na mente dos homossexuais, em relação a falarem que homossexualismo é genético. Por que nunca teve nenhum relato de um gay com síndrome de down? E já que e genético, vocês devem concordar que é uma doença não é mesmo?",True
"q ridícula",True
"Pra vcs e fácil fala que corpo assim e feio e blá blá mas não e nada fácil emagrecer eu com 65 kilos tento emagrecer e ta sendo difícil sejam realistas e si coloquem no lugar do outro pelo amor de Deussssss",False
"@user Medo de ser roubado pelo PT. Sai de retro Satanás. ❌",True
"@user Par de ignorantes Y +los q le siguen Bandidos guerrilleros vestidos de civil creerán que haciendo la maldad Van a prósperas de mi Colombia no se burlan en las urnas se lo diremos Fico Precidente",True
"@user De que dinheiro publico vc esta falando...lacradora ? Motociata é o direito de ir e vir do Presidente, não esta em palanque gritando o nome de ninguém....Sua capacidade de discernimento é do tamanho de seu caráter !!! HASHTAG HASHTAG",True
"Parabéns @user, adorei imenso. ""Fodeu tudo mesmo!"" 10/5*",True
"@user falou uma merda muito grande sobre o Nazismo",True
"@user @user é um monstro. Deu aula.",False
"É USEUSEUSER USEUSEUSER USEUSEUSER POUSEUSERUSEUSERA ´USEUSER USEUSER MEUSEUSERDA E FODASE QUEM @user DE BOSTA USEUSER TODOS USEUSER USEUSER NO CUUUUUUUUUU POUSEUSERUSEUSERUSEUSERA DE CUSEUSEREPUSCULO,QUEM @user DUSEUSEUSER É @user QUEUSEUSER DAUSEUSER O OLHO DO CUUUUU CONCOUSEUSERDO @user @user @user",True
"@user @user @user Al final de cuentas un asqueroso CRIMINAL. Con razón Colombia no avanza si hay gente tan llena de maldad y odio que la única solución que ven es matar a sus semejantes. Triste eso.",True
"tinha uma grta q era minha amiga na escola e me batia as vezes ela era legal so q ai so ficou la por 1 ano e roubou meu boneco do angry birds filha da puta",True
"@user vc é cara de pau mesmo né",True
"veio corno estragou minha sexta feira tava numa paz ele vem falar pra arrumar o trabalho que mandei tmnc",True
"Hj fui no restaurante trevo, tinha sertanejo ao vivo! Gente, o ambiente é legal mas tem uns vei fdp pô! tava curtindo de boa com minha família daí fui no banheiro com minha prima e velho agarrou meu braço e me puxou pqp ( ÓDIO DISSO ), meio que torci o braço pra soltar a mão dele",True
"Par todas as pessoas que querem boicotar o boticário, aproita e sai da internet pq quem inventou é gay",True
"@user Vcs são tão sem caráter, que invés de lutar por um país sem imposto, vão lá e metem mais imposto nos produtos, canalhas, vcs nem produzem nada, só comprar da china e revendem aqui, vcs comem caviar e ainda lutam pra deixar a gente mais pobre, bando de petista disfarçado",True
"TOTOSA puta merda mn",True
"@user Seu oportunista de merda, deveria esclarecer o caso DPVAT para o povo e parar de acusar as pessoas sem provas, aproveitador barato, vc me dá nojo🤢",True
"@user sempre defente as paradas ele disse la ''igual os @user @user '' aonde tem o grupo KKK em via publica isso é oque o @user quer no brasil ele nao ficou em liberar a erva algo que realmente requer atençao mais ele FUDEU @user DE UMA FORMA SIMPLES ''ah eu tava bebado'' bebeida so deixa voce mais solto sem vergonha alguma sem culpa ou remorso meio que isso o @user quer da desculpinha ele fez merda e merda grande risco de cadeia",True
"meu irmão brigou com a minha mãe ela tá puta da vida",True
"<RT> @user então ne porra, boa, suju, tvxq, bb e snsd levaram o kpop pra fora da coreia da licensa new kpopper <url>",True
"Quanta hipocrisia eu admiro a sua coragem não o seu corpo na boa nenhuma mulher gostaria de ser assim eu estou gordinha mas nao desisto obesidade é doença e não é nada bonito thais com a sua fama eu iria fazer que nem as famosas ganharia todo tratamento estetico de graca aproveita a sua visibilidade vc é nova tem.um rosto bonito e mais se nao parar agora vai engordar mais vc não pensa na sua filha ela precisa de vc @user",True
"eu esperando putaria na caixinha de perguntas recebi um monte de elogios ♡♡♡",True
"Se @user @user raro @user cabello negro",True
"@user Cínico.. ud está en alianza con matones y sanguinarios como las farc y torcidos como Roy, Benedetti y piedad.. que gran orgullo cretino!!!!",True
"@user @user Nossa, eu tenho óooooodio de gente que namora e não tem o @ do parceiro na bio do insta. Como a gente vai saber que tu tá num relacionamento, bicho? O cara é escroto duas vezes: Uma porque traiu e outra porque não colocou o @ da mulher na bio.",True
"@user pediu desculpas, mas em nenhum momento falou que iria estudar e reanalisar a visão simplista e ignorante que ele tem sobre liberdade de expressão absoluta. Espero que em algum momento a ficha caia e ele tenha a clareza de querer estudar mais sobre o assunto e sair do superficial.",True
"Dessa história toda, podemos tirar algumas conclusões: 1 - a mulher deu pq quis e é uma tremenda vagaba; 2 - o morador de rua não tem culpa de nada do que aconteceu e se deu muito bem; 3 - acho que a mais importante, o marido é um tremendo mané que não dava conta do recado, e também é um tremendo corno manso que disse conhecer a mulher e confiar plenamente nela, sua testa não terá mais lugar para tanto galho.",True
"Eu gosto @user é um romance fertício mas como obvío existe sempre umas burras e otarios que querem se identificar com as personagens dos filmes e fazem com que o filme seja mal falado... mas enfim...",True
"É a mistura de álcool + @user = M&rd@. @user Procure ajuda profissional Dependência @user é doença.",True
"@user Isso aí é escroto demais, bicho…",True
"porra esse negócio de siririca tá enchendo o saco na tml",True
"@user pagou barato até pela imbecilidade que falou. Devia era ser preso por defender o nazi...",True
"Quem é esse maluco do lado da mulher? Ele deveria estar ali? Ele nunca fala",True
"@user Ou não o @user @user, mas esse papel de Pit @user dele pensa sobre Crepúsculo, sei lá, não consigo entender ele direito.",True
"@user @user Como tá a favela aí ? Não é mais né, é comunidade agora. Esse vagabundo acabou com alguma favela ? Ou só surgiram mais ?",True
"SEU @user DO CAPETA! hauahuahuah",True
"@user @user Eu odeioooooo",True
"A volta do trabalho presencial é desumana!!!!! Levei uma 1 hora e 45 minutos da ana rosa pra casa e tudo que eu fiz no escritório podia bem ter feito do meu lar doce lar tô num odiooooo",False
"166.943 pessoas preconceituosas, ignorantes e sem amor no coração não gostaram disso... que pena! :( A humanidade me decepciona, tenho vergonha de fazer parte dela. É muita estupidez! Que um dia possamos evoluir para um mundo sem ódio, sem preconceitos, sem julgamentos. Pessoas do bem uni-vos!!!",True
"Fora ladrão ladrão ladraoooooooo",True
"@user Acho que poderia enfiar o cano de espingarda na bun da desses especialistas, só assim eles teriam uma sensação de segurança. Pqp isso vem do senado?? Vergonha.",True
"O @user errou ,ok,mas eu fico aqui pensando ,um ex presidente e diversos ministros roubaram a nação ,indiretamente matou diversas pessoas (porque corrupção mata basta ver a fila dos hospitais) e a @user (STF) apenas disseram que eles são santinhos e os mesmos voltam a política. Criminosos que já mataram pai e mãe de famílias com crueldade(basta @user irem no youtuber e ver essas pessoas) e todos estão de boa ,por que o @user estão arrancando o coração e jogando para os urubus ?",True
"@user Apenas caladinha amiga, você acabou de me chamar de Karol @user, senta e faz au au, vamos.",True
"@user deu o mesmo pra mim joao saia daqui seu rola velha",True
"@user, vc é muito bom... vc é meu @user... @user.... essa foi a melhor explicação dessa historia de merda....",True
"Oque posso dizer é que eu não assistia vcs pois não gosto do tipo do conteúdo e só conheci vcs por causa da polêmica aí que o @user fez. Obrigado por não fazer falta na minha vida esse tipo de ""influencer"" que sempre falou merda pelo que eu andei vendo.",True
"@user vocês são uns lixo podre",True
"Ta falando asneira, quanto marginal pobre mata trabalhador e sai dps de 10 anos só?",True
"@user, esquerdistas @user sao burros @user. @user so @user sua..... (a amigdala no cerebro dos esquerdistas @user @user @user menor que a dos direitistas @user, @user @user @user sua, @user tudo @user.. a chuva @user cai ""pra baixo"" @user @user.... voce @user que @user o inteligente........................................",True
"@user Pra fazer merda comigo...",True
"Absolutamente ridículo e desnecessário.",True
"Então... Dá pra listar as ""besteiras"" de Guedes no comando do Ministério da Economia. O braço direito de Bolsonaro segue seu exemplo. <url>",True
"Pior @user da vida",True
"a perseguição desse velho broxa canalha filho da puta aos estabelecimentos noturnos do centro já deu... ai juntam-se o caquético com os porcos fardados e acabam com tudo",True
"A que ponto estão chegando, desde de quando uma criança tem a capacidade intelectual de compreender um tema tão completo. Deixem nossas crianças em paz seus canalhas! Nota zeeeeeeeeeeeero pra essa empresa nojenta!🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮",True
"@user @user Você é vagabundo, cara. Acha que ninguém percebeu que essa postagem só existiu por causa da menção do Abel Ferreira ao banco. Inacreditável como a derrota do seu time em Montevidéu ainda arde no seu rabo!",True
"fico bravinha foi? kkkkkkk esse anúncio só mostra que as crianças tem mais respeito do que você, tá achando que se teu filho comer hambúrguer vai virar gay do além? kkkkkkkk",True
"TÁ MUITO DIFÍCIL DE ACHAR HOMEM NESSA CIDADE QUE NÃO SEJA PODRE VAI SE FUDER MANO <url>",True
"@user @user se @user @user gosta de crepusculo o problema e seu mais eu gosto então vai se fuder caralho se @user e infeliz e @user sabe o q e uma verdadeira historia de amor seu se coração seu des almado vai tomar nesse seu cu pq e a melhor coisa q @user faz :)",True
"O flow não seria o flow sem o monark... O flow não vai ser o flow sem o monark. Do ponto de vista financeiro foi a melhor decisão a ser tomada, mas o que fizeram com ele foi sacanagem. ""Se toda em toda vez que alguem te perguntar algo, você tentar responder a coisa certa, sua vida toda se torna uma prova"" - Kanye @user. @user @user, falou bosta, mas todo mundo fala. O problema é que hoje em dia, @user admite.",True
"minha vida de dorameira ta mt dificil gosto de praticidade pois sou preguicosa e baixar dorama demora mt e ver online um cu",True
"Que insanos, parece até que todo meio de comunicação quer impor esse tipo de pensamento na população. Querem transformar um par em um casal. Não entendem que nunca o serão. Um par terá sido sempre um par. Querem destruir a estrutura da família e forçar a barra. Muita falta de Deus e abuso das mentes inocentes das crianças. Lavagem cerebral.",True
"Achei o Monark um tanto frio em sua despedida acho que ele não tem consciência de quão delicado é esse assunto de nazistas e que se esse caras tivesse ganhado a segunda guerra mundial teriam matado negros moreno é tantas outras etnias tribos todos seríamos perseguidos e eliminados",True
"kkkkk pior q é @user..... tudo errado esse livro de merda",True
"Nunca vi tanta hipocrisia!!!!tanta gente infeliz se preocupando com a vida alheia o comercial é simplismente LINDO e se passassemos a respeitar mais o próximo com total trasnparencia @user gastaríamos tanto tempo e energia a toa e teriamos um mundo bem MELHOR.",True
"tambem sou gay boiola tô falando com o nicolas na outra ai nem lembro que essa existe",True
"@user desligar o Monark. O cara errou feio, mas não foi movido por uma maldade intencional e sim por ignorância. Não acho justo reduzir uma pessoa a um erro pontual e sem intenção. Todos nós podemos falar merda de vez em quando. A diferença é que não há uma câmera nos filmando. O cara se arrependeu e se desculpou, saiu menos ignorante de tudo isso. Fica aí uma oportunidade de se colocar no lugar do outro e exercitar a empatia.",True
"@user E o maior ladrão do mundo representa o que?",True
"@user @user, tirando inscrição. Triste ver ocorrido, meus antepassados sofreram lá. Já notava o viés esquerdista que @user estava caminhando. Chega destes patéticos falando merda. Temos que ter tolerância zero ou vamos virar reféns destes desprovidos de qualquer inteligência cada vez mais trazendo discípulos atrás deles. @user pode até sair do ar, mas vai estar por trás do @user. Povo acorda isso tá ficando sério, olhem como estamos voltando errado tbm. Este **MBL** vai ser o próximo @user nas nossas vidas. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷",True
"""Cala @user @user!"" huahuahua",True
"VAGABUNDOS VÃO SE QUEIMAR NO FOGO DO INFERNO BANDO DE @user",True
"Você é uma pessoa inculta, drogada e bêbada. @user?! Qualquer um pode ser, infelizmente. Por isso vivemos tempos de total alienação dos jovens. Faça um favor à todos, continue jogando em casa e suma das redes sociais. Nós agradecemos. @user: Pessoas inteligentes e de bem.",True
"@user @user @user Io critico la libertà? Dove? Sei tu che plaudi alla limitazione ad personam della libertà di una giornalista(berlinguer) del servizio pubblico in ragione del pensiero di un suo ospite(orsini), da parte di un sistema politico. Ed è molto putiniano. Con te putin ha già vinto",True
"isso que é um comercial!!!! qual a sua desculpa agora para ser homofóbico?",False
"TO VENDO EM DELAY Q ODIOOOO",False
"Deixa de ser sebosa",True
"ta na hora de faze um video sobre BRASILEIROS otário que ficam escrevendo em ingles, porque ?",True
"Esse cara é @user! Hahhahahaahha",False
"e ele tá odiando a sua cor, fala o tempo todo que é branco pq “preto” é coisa de macaco, e partiu meu coração com ele falando isso e chorando aí que ódio desses racistas",True
"Que saco essa cultura do cancelamento... porra... o cara falou alguma coisa que é interessante discutir... as pessoas se arrepiam muito rápido e não tentar aprofundar as discussões... ele foi bem claro nisso... Lacração é foda... Ele é defensor da liberdade plena e absoluta do pensamento... não das ações... até para errar tem que ter liberdade... @user @user... Vai passar...",True
"Esse neguinho é um fofo, tô bobinha. Alguém me da um tapa",True
"Sempre a mesma desculpa, ""tirou de contexto"" ou usam "" não entenderam o que eu quis dizer"". Assume que falou merda e perde desculpa, simples assim.",True
"Bando de doentes",True
"Nazismo é intolerância religiosa, racismo, homofobia, preconceito com deficientes e MORTE. Defender o nazismo é abominável, uma figura pública fazendo essa apologia abre portas pra outros criarem coragem. Que não fique só nisso, que tenta consequências JURÍDICAS",False
"Parabéns, @user!!!!! Que publicidade fantástica e gratuita você tá tendo graças ao preconceito alheio. Confesso que eu não iria comprar o presente do dia dos namorados no @user, mas, depois desse comercial, é lá mesmo que eu vou comprar. @user ou dois babacas podem deixar de comprar no @user (boicote fuleiro), mas as vendas vão bombar daqui pra frente pois nunca vi uma marca ser tão propagada como a de vocês em tão pouco tempo.",True
"Propaganda linda, bem produzida, tudo de extremo bom gosto! Ñ houve apelação, ñ houve desrespeito, ñ houve desconsideração,ñ houve nada @user possa chocar ou algo @user justifiUSERue os comentários maldosos de fanáticos religiosos ou homofóbicos a ponto de sugerirem o boicote a empresa e aos seus produtos. A campanha é revolucionária, ñ por apenas mostrar casais do mesmo sexo, e si, por mostrar casas do mesmo sexo c/leveza e naturalidade! P.S.: Se alguém insiste em pregar/apoiar esse 'boicote' ridículo, seja coerente, e comece boicotando as empresas @user estão nessa 'listinha básica' tbm. @user",True
"E velho livro* negócio fdp",True
"Seu malditos dos infernos, vocês estão destorcendo tudo na cabeças destas crianças e varias outras crianças tamben! No dia do juízo vocês vão pagar carro seu filhos de BELIAL!",True
"@user Quer dizer, experimento venenoso? Chega dessas porcarias. Hora da vida voltar ao normal!",True
"@user @user @user @user ""enfie no c*"" tinha quer criança 🤧",True
"@user vai jogar minecraft lá você tem liberdade pow só colocar no modo criativo e fazer várias merdas",True
"@user me ajudou pra caralho nesses últimos anos, o que está acontecendo agora, é bem triste. @user o @user se afundando assim, uma hora iria dar merda, e muitos avisaram ele, só que o @user levava todas as críticas na brincadeira. Desde o tweet ""Ter uma opinião racista é crime?"", ele já deveria ter se ligado que liberdade total não existe, pois se existir, os pedófilos, estupradores poderiam fazer o que quisessem, e não é bem assim. A sua liberdade termina quando a do outro começa. ""Você pode tolerar tudo, menos o intolerante."" Frase do caralho.",True
"@user nojenta cópia e cola ridícula pau mandada , do ladrão Sérgio @user",True
"Essa mulher é uma vergonha 😂 Infelizmente esse tipo de pessoa ganha, até pq olha quem é o presidente ...",True
"@user Não concordo. Não fui informada para votar também. Se tem uma pessoa que nem devia está aí é o Gustavo. Entrou prometendo fazer uma coisa e se perdeu. Gente, será que só eu vejo que ele é um sacana e aproveitador?",True
"Os políticos aí fodendo tudo e os brasileiros discutindo uma besteira de um comercial de TV. Comercial muito bom, aliás!",True
"Não vou nesse lixo",True
"juíza calhorda! sangue ruim!",True
"Resumo dos comentários: ""@user que video legal, @user @user"" ""Galera vocês podem passar na merda do meu @user? Faço videos ruins e de baixa qualidade por isso não ganho inscritos então tenho que ficar mendigando nos canais grandes pra ver se alguem sente pena de mim e se inscreve!"" ""É esse @user já foi melhor"" ""Quem ta assistindo na porcaria desse ano dá Like""",True
"Agora é o @user por a cabeça no lugar, buscar um parceiro mais responsável, e ter paciência para reconstruir o flow. @user já vinha dando sinais de que em algum momento ele faria uma merda grande, e esse dia chegou, infelizmente. Desejo sorte a ele @user.",True
"@user Nós EUA, morreram 800 mil. A culpa é do Biden? Seja mais honesta, sua comunista de meia tigela!",True
"O que mais me liguei nesse vídeo foi a camisa do Parma do Borges, putaria de linda 🥰 <url>",True
"@user Isso é Chefe de Estado lá na pqp !!",True
"@user Eu sendo Vascão sei muito bem o quanto este FDP já nos roubou. Ladrão é pouco para ele.",True
"@user. @user!!!!!!!!! SEM mimimi HAHAHA",True
"@user pq a passagem de marica pra niteroi tá 16 conto!!!!!",True
"@user @user Baitola com nome de femboy no twitter é o cúmulo, o que krls tu tá fazendo aqui nessa bolha?",True
"Ai aonde a tua maconha te levou KKKkKkkK",True
"@user !!! Muito da porra. @user @user, alguém tinha que falar neh.",True
"@user..@user @user e quem quiser comprar uma Duster 2021 com apenas 29mkm em Curita eu estou vendendo. Tá nova. Chama que envio fotos.",False
"<RT> @user: @user vagabundo preguiçoso preconceito com o oda bandido vc devia ta preso",True
"@user tratamento pra um cara desse e encher ele de buraco sem do",True
"Chupa conservadores e fundamentalistas. Aceita que dói menos.",True
"@user @user No JODA ud. Anabel se disculpó como lo pidió el. El irrespetuoso fue ese que solo vendrá a lavar dinero al país. Vergüenza que defienda a alguien que ni siquiera la conoce. RIDÍCULA <url>",True
"Deixa os filhos do cara em paz com essa lacração",False
"@user @user É uma CANALHICE isso que eles fazem",True
"Pessoas chatas! Vocês preconceituosos deveriam falar de outras coisas e esquecer esse assunto já que odeiam tanto os gays. Aceitar é questão de escolha, respeitar é essencial. Gays também são humanos, tem sentimentos, tem família e são filhos do mesmo Deus desses que se acham SANTOS. @user mais, critique menos. Julgar é função de Deus. Meu presente já comprei,e virei cliente do Boticário agora. <3 <3",True
"Vai tomar no cu jornaleco escroto <url>",True
"Já fui hater de reality show tb. Acho q é uma fase q mt gente passa. De vez em quando dá raiva certas coisas. Mas a real é q BBB pode ser legal pra cacete, assim como Fazenda, De Férias com Ex, Casamento às Cegas e até a pornochanchada de Verdades Secretas. Tem espaço pra tudo",False
"@user E até parece que não fez aquilo pras pessoas tacar mais hate no Arthur,vcs são ridículos",True
"Hoje tem Corinthians crlh Vale vaga na final Vai toma no cu SP Hoje é poucas ideias É vencer ou vencer Vai Corinthians",True
"@user @user Sem contar que o mendigo tá na dele de expor a vagaba. O maluco tá sendo acusado de estupro e contar detalhes da relação é uma maneira de se defender e provar que foi consentido",True
"Me dói o coração ver um ignorante com o Monark ganhar tanto dinheiro e influenciar tanta gente. Triste mundo esse...",True
"@user Vêm pra rua ladrão desgraçado HASHTAG",True
"@user @user @user, foi isso que eu disse o tempo todo! A moça paga de doida, mas apenas traiu",True
"Erro gigantesco o monark sair, errou e errou feio, tem que pagar mas destruir tudo oque construiu não faz sentido, o @user morre hoje!",False
"A palavra de Deus está a ser o teu escravo",True
"Ninguém liga para o sonho da maluca. Kkkk",True
"Projota ..... naoooooooo Projota ..... você não irmão Projotaaaa ACORDA MERMÃOOOOOO",True
"@user @user Não mesmo. Ficam divulgando fake news e os bunda mole acreditam. A Globo é um lixo e o Lula também, mas isso é fake. <url>",True
"Pobres imbecis !!....e o @user se sentindo, excretando pelo segundo anus que tem por boca!!....",True
"Meu caro @user por falta de estudos e conhecimento da história você traz um assunto sobre o nazismo pelo amor de Deus. Foi tanta desgraça tantas execuções de famílias inocentes e você quer um partido nazista, cara vai refletir a merda que você falou e deixa o @user seguir o flow.",True
"Religioso homofóbico é um bicho estranho né. Fica disseminando homofobia, aí do nada aparecem as notícias na mídia:""Pastor é flagrado dando o cú e chupando pica"" kkkkkkk é sempre o mesmo desfecho com quem é homofóbico assumido. Freud explica",True
"Só quem entendeu isso foi o empresário dele… Aquele aproveitador, fdp! <url>",True
"um dedo quente nesse cú gelado foi o melhor!!! kkkkkkkkkkkkkkkk @user vc é bom!",True
"@user De quem que eu tô falando é do Neguinho e do Folhão 💃🏽",True
"¿Por qué @user y demás fauna ""ambientalista de prepago"" no han reparado en esto? ¿Por qué no han reparado en Sembrando Vida y no solo en Selavamoslaselva? Hipócritas que son. <url>",True
"vou me encher de remédio e fodase, n tenho nada a perder",False
"blz quer me foder eh porra",True
"A tua maior falha foi de não perceber que ali você estava em seu ambiente de trabalho, e pior ainda de não perceber o qual relevante é o seu trabalho, você alcança milhões de pessoas e que você é uma pessoal de grande influência, então não cabe você está ali alterado seja por drogas lícitas oi inlicitas.",False
"@user Lazarento de merda!",True
"Não entendo agora todo mundo quer que converse baixinho bonitinho puxar no cantinho pra falar, NINGUÉM ALI É CRIANÇA NÃO GENTE! Se causou punição que arque com as consequências! @user tá mais que certa ela já cansou de ver o pessoal se aproveitando e dormindo o dia todo, @user só come e caga!",True
"Eis aí o EXEMPLO d como é o fim de carreira de um TRASTE ASQUERSO COMUNISTA disfarçado de direita, NENHUM CARÁTER, NENHUMA HONESTIDADE, NENHUM COMPROMISSO COM A VERDADE E O POVO BRASILEIRO, ME DÁ NOJO MAIOR DO Q EU TENHO PELO LADRÃO CORRUPTO GENOCIDA lula🤢🤮🤬 <url>",True
"Tirou a foto de perfil é pq fodeu tudo",True
"Esse cara é mais @user que a mulher...",True
"NADA CONTRA HOMOSSEXUAIS APENAS @user @user NO SEU QUADRADO E O MUNDO MELHOROU É? KKKKKKKKKKKKK PREPARE-SE",True
"Parabéns ao Boticario pela propaganda! Abaixo a hipocrisia evangélica.",True
"@user 02/outubro/2022 Vamos enterrar o carniça lula LADRÃO de vez nas urnas, PT e seus LADRÕES NUNCA MAIS…🖕🏻🤬😡 <url>",True
"lindo comercial! e os homofóbicos que lutem pq essa geração vai vir mais forte do que nunca!!",True
"É esse o comercial que gerou polêmica? @user se for puta q pariu hein oq tem demais mano?",True
"Nós também chegamos ao limite. Quando chega o domingo fico imaginando qual palhaçada nova o presidente vai fazer! Governar que é bom,nada! Quase um ano e meio só perdendo tempo com idiotices e brigas políticas.",True
"eu nao peguei o monitor caralho",False
"'O malogro expõe, por óbvio, a incompetência e a mesquinhez do governo e de seus aliados fisiológicos no Congresso.'",True
"eu amo que eu fui assunto na msm do viado pq toda hora olhavam pra mim e fechavam a cara, acho triste, pq eu nem lembro a existência dele",True
"facada mentirosa kkkkk",True
"Sabia que um drogado ia acabar fazendo merda .",True
"Tédio do carai",False
"@user fechando com o centrão e esses imbecis apoiando kkkkkkk Igual os esquerdistas fechando com lula @user Tudo farinha do mesmo saco @user pqp",True
"O boy: essa bunda tem fermento? Eu: do bom, po royal kkk O boy: eai mano, daq vamo pra onde ? Pra minha casa ne ? Contei pra amanda, e ela: vc vai da viadao ? Eu:sim amg, eu tava doida por um romance... ele é meu brinde. Kkkkkkkkkkk",True
"@user Eu sou mais filho da puta do que todos os PETRALHAS, espuma de ódio Gregório Duvivier, o FASCISTA NAZISTA COMUNISTA PARASITA ESQUERDISTA ZÉ RUELISTA, BUNDISTA CORNISTA na TL do Pássaro Vermelho!!! VTNC ZÉ ""BUCETA""!!!",True
"Repúdio, lixo",True
"Parabéns à polícia, ao sistema carcerário e ao judiciário. Vocês deram e continuam dando um show de incompetência 🖕 200 policiais pra pegarem um cidadão que fugiu 3 vezes da cadeia, além de já ter recebido o benefício de regime semi aberto, mesmo tendo uma extensa ficha criminal. Que merda de serviço público 🖕👎🔫",True
"@user Ele deve ser daqueles homossexuais que os pais não aceitaram, aí fica com raiva do mundo Nada contra homossexuais.",True
"Coisa ridicula deixem as criança fora disso",True
"essa menina é uma arrombada e tem gnt q da palco ainda",True
"@user @user que o pariu kkkkkkkkk ri muito",False
"<RT> @user: amooo ek frioooo q emocion q lindo no saben como odio ek calor m hace sentir tan asquerosa y gotda y m dan ganas d e morir…",True
"@user 😂. Vergonha que fala .",False
"@user! Sexualidade não é para crianças, deixe-as em paz!",True
"@user En serio pretende revocar a López? Obvio que en ese eventual caso, un asqueroso e improvisado morenista tendrá que concluir el periodo constitucional... es un tiro en el pie. Que termine el inútil y se vaya a su rancho. OJO",True
"Não tem o privilégio do conforto, mas tem uma educação, uma oratória👏",False
"Só em ouvir a voz desse projeto de JUIZA dá náuseas!",True
"Então meu amigo, use essas palavras que você as declara hoje é no vídeo para refletir em tudo que você falou no dia, ou seja, se retrate, pois tudo isso que você fala nesse vídeo se refere a você mesmo como um todo. Criticou as ações da xbox @user gral e fez a mesma cagada. “@user @user @user DEVERIA EXISTIR UM PARTIDO @user"" pqp né.",True
"@user @user @user to pedindo pro gayzao tirar o block",True
"@user para de chamar a bichinha de feia olha aquele sorriso",True
"Não fico a merda de uma semana sem ter a porra de uma disforia de gênero que merda",True
"@user é uma piada mesmo. O cara vira herói pelo simples fato de ter trans4do no meio da rua.",True
"ataki terrorista .. terrorista tem ekisifuder",True
"Debate????? Aquilo era uma conversa normal, quem transformou em debate foi essa louca da gabriela",True
"Meu aluno que é Meu vizinho neste EXATO momento KKKKKKK Q ODIOOOO <url>",True
"Kkkkkkkkkk pUSER existe geUSERte tão imbecil USERo muUSERdo como vc? Vamos lá criaUSERças tem sim @user apreUSERder @user @user é USERormal o precoUSERceito racismo, homofobia tudo se @user crescem idiotas igual a vc e USERuerem espaUSERcar todo muUSERdo",True
"~Jajaja que idiota que soy 🙃...",False
"@user Mentiroso de merda!",True
"@user de Oliveira @user não gosta de gay, não se case com um gay. simples. deixe as pessoas fazerem o que quiserem com suas vidas.",True
