"text","is_toxic"
"Não sei o que é pior, se o silêncio das instituições diante dos absurdos proferidos pelo senhor Silvio em rede nacional, se a postura ridícula dos pais que expõe seus filhos a esse tipo de situação, ou se os aplausos da platéia.",True
"Ficar nu na frente de criança são arte para vocês",True
"Pois é!! Os absurdos e assedios morais acontecem em tudo que é lugar. Em rede nacional, em shoppings, patrões maltratando empregados pra quem quiser ver. Lamentável, onde vamos parar. A humanidade realmente perdeu a noção do respeito.Lamentável cenas como essas.",True
"É vergonhoso vê uma cena desta...... Lamentável oque está se tornando o Brasil.",True
"Mais ridiculo são os pais dessas crianças que se corrompem por dinheiro.Acha graça em tudo o que ele diz.",True
"Engraçado que os moralistas que querem fechar exposição de arte, censurar livros, berrar nas redes sociais a defesa da família nada dizem nessa hora. A hipocrisia desse pessoal é algo de tamanho inimaginável.",True
"Por qual motivo os homens de bem não se manifestaram, cadê os fake news dos ""kits e mamadeiras"".",True
"Faz parte da família do Bozo",True
"Parabéns a cultura hipócrita",True
"Um quase presidente e o outro quase um apresentador... só que não",True
"ajudo a pagar a passagem pra cuba kkk",True
"Haja mortadela",True
"EXISTE UMA LINGA TÊNUE ENTRE O ENGRAÇADO E O PATÉTICO.",True
"Estou indignada com tanta violência e preconceito. Estamos com a senhora, Ministra.",True
"mulher virtuos! pessoas que se dobram a Satanás não reconhecem por falta de entendimento espiritual que é a pior ignorância, essa leva pro inferno",True
"Caralho, que crueldade sem limites o que fazem com ela, porra eu não entendo de leis, mas essas paradas não são crimes? Atacar um trauma pesado desse por mim o sujeito seria fuzilado em praça pública",True
"Se existisse leis severas nesse país esse sujeito estaria na cadeia.",True
"Ministra, a senhora só foi atacada covardemente, porque é um mulher muito forte e isso incomoda homens de mentirinha. Continue seu trabalho , pois o Brasil está com você. Nós mulhetes desse Brasil afora estamos com você. 💛💚",True
"@user n dê mais entrevistas, ou escolha as perguntas, já deu de falta de respeito",True
"Quanto desrespeito com uma mulger e além de tudo, una ministra! Meu Deus! Onde vão parar essas mentes doentes e psicopatas? Que mundo sem respeito é esse!",True
"Essa mulher precisa seriamente de cuidados médicos",True
"Isso dá um ótimo meme hahahahahahahahahha que palhaçada",True
"É inacreditavelmente estúpida a postura de certos ""homens"" que difama a nós mulheres, entendo que esses componentes provém de uma inveja Diabólica que estes seres nutre contra nós MULHERES, porque somos fortes, valentes, destemidas, ousadas e sim somos muito forte que muitos deles... Me pergunto se na seria o pivor dessa inveja, a nossa genitália? Querem tanto ser iguais a nós mas enfim nem tudo é possível... copiem nossos jeitinho, a meiguice o andar a suavidade no falar nossas langeries. Mas é até ai que podem nos plagiar...não terão jamais a essência da mulher..",True
"Tomar o diploma dele",True
"Foi uma palhaçada com os jornalistas isso! Ela podia a até ter feito o 1min de silêncio, mas pq n falar em seguida a razão? É uma mania de ficar inventando moda: deixam os jornalistas e os cidadãos sem entender nada, como Damares fez, ai gem o Weintraub e dança com uma sombrinha. Fica difícil.",True
"Não tem que falar nada com essa imprensa mesmo não! Esses repórteres ficam doidos pra pegar qualquer fala para deturpar",True
"Eu tenho certeza que mesmo que não admitam, as pessoas que convivem com esse ser que escreveu esse texto bizarro para dizer o mínimo, tenho certeza que as pessoas mais próximas desse ser tem uma profunda vergonha dele nesse momento.😤",True
"Que absurdo fizeram com esta mulher. É muito triste e revoltante.",True
"Tremenda falta de respeito. Sem um pingo de respeito.",True
"É nojento .uma falta de respeito sem fim😢😢😢",True
"Repugnante!Força, Ministra! Não recue um passo sequer.",True
"@user Cada curtida, 10.500 anos de cadeia para o Lula",True
"@user verdade a soberba precede a ruína 👏👏👏 Ele parece que não sabe onde está mexendo 😢 🤦🏽‍♂️ O ELON é o cara mais influente e poderoso do Mundo nos tempos atuais 🙌",True
"Oxe.. cabeça de ovo quer dominar o mundo mesmo é?? Já não basta o Brasil...",True
"@user parece que ele não sabe com quem mexeu, o Cara é o cara , um dos mais influentes e poderosos do Mundo, perto dele só tem os sheiks árabes , o cara ganha dinheiro por dia o que AM não faz no ano......quem é ele perto do Elon, fora que esse infeliz não tem o mínimo da inteligência dele ,tá na cara ! Eu vou assistir com 🍿🍿 e ☕😋🔥 😂😂😂",True
"Tá com medinho ...tá ?! Xandão?! 😂😂",True
"Vai Xandão, Musk é fraquinho, coloca ele na cadeia, botão de quem quer ver essa briga .😂🤣🤣👉👉👉",True
"Americanos não se mistura com corja",True
"Lula e xande estão cavando suas covas",True
"Não vejo a hora dos segredos bizarros do cabeça de ovo, serem revelados... pois como dizia minha vozinha muito sábia: quem muito abaixa mostra a bunda.",True
"Xande é só uma poeira e todos com medo de um pó de merda ressecada 😂😂😂😂😂😂",True
"A queda desse sujeito não vai ser pequena.",True
"Deram-lhe poder e não souberam tirar-lo , a soberba deste homem vai detonar como castelo de areia.",True
"Vai pra cuba que pariu 😂😂😂😂",True
"@user.morrinhos pó de merda😂😂😂",True
"@user a queda será inevitável",True
"isso é muito bom agora todos do mundo saberão que as eleições foram fraudadas e que vivemos uma ditadura",True
"O carec@ é tão psi.co.pata que acha que pode enfrentar essa galera...apenas continue Xerxes, está cavando sua c0va, e o Brasil está amando!",True
"O careca vai se ferrar EUA não é Brasil e ja estão todos do lado de @user.official 🙌🇧🇷❤️🇱🇷",True
"@user.biel vdd pq são uns vendidos",True
"O tombo vai ser grande, eu vou aplaudir de pé.",True
"Xandão já virou persona non grata assim como o chefe",True
"Alguém arranca esse cabeca de ovo de lá pelo amor d Deus",True
"Morais tá pensando que é alguém lá fora 😂😂😂😂😂😂😂 esse Ovo vai cair e quebrar não vai prestar nem pra fazer frito de taoo podre que vai estar .",True
"Só não entendo como o careca ganhou tanto poder.",True
"Espero que com essas atitudes geniais ele consiga se destruir sozinho 😂",True
"Quem esse Alexandre de Moraes pensa que é...",True
"Alguém tem que parar esse 💩💩💩",True
"Meu deus Moraes presisa ser ingressado no hospital pisiquiatrico .metendo dictadura",True
"Fernando Haddad pode até ter uma inteligência mediana, mas não parece, nem fazendo muita força eu consigo pensar que ele tenha. Ele e Lula vão levar o Brasil à falência.",True
"O Brasil que vcs estão preparando é um no fundo do poço, deixam o país nas desgraças como sempre e depois vende ilusão de consertar o que vcs mesmo estão acabando, seus incompetentes",True
"58bilhoes de rombo em fev. Pior rombo em 28 anos. Parabens seu incompetente!",True
"Um zero à esquerda, como todo comunista...#incompetente",True
"Pura balela. Com novo teto de gastos impossível desenvolver qualquer coisa",True
"@user deveriam deixar de assistir a Jovem Pan e se instruírem melhor. kkkkkk, é isso que vcs precisam.",True
"@user é só olhar o perfil e ver que é cilada, sem foto ainda!",True
"@user E o rombozinho record de fevereiro. E a dívida pública? Será que sua mente está tão contaminada que não vê a realidade?",True
"Sr ministro se as aí em Brasília tivem visão geral do Brasil e do mundo inteiro há muito anos já feito essa reforma tributária.Infelizmente maior parte dos políticos precisa voltar para a escola.me baseio nas falas.",True
"@user o pior de tudo isso é ver um percentual de Brasileiro batendo palma para um incompetente! Esse aí vai conseguir bater o recorde da Dilma! Levar o país mais rápido e a mais profunda crise econômica!",True
"Até parece que entende alguma coisa que está falando 😂",True
"Ministro, por favor, cuide da reestruturação da carreira dos Técnicos Administrativos em Educação (TAEs) dos Institutos e Universidades Federais. Somos a carreira com piores salários e a mais desprestigiada, acumulamos perdas inflacionárias acima de 50%, mais perdas até que os docentes. Nós fizemos campanha no Brasil Participativo. Ficamos com zero de reajuste no vencimento básico para 2024, hoje ganhamos metade do que ganhávamos (em salários mínimos). Isso é verg0nhoso, ajude nossa carreira para que ela não acabe, pois cada vez mais servidores estão indo embora da carreira. Por favor, não esqueça! @user @user @user @user",True
"@user Vai bem obrigada, trabalhando como sempre pelo Brasil, o pobre de direita !😂",True
"Quero saber quem mandou o Brasão matar Marielle. Impressionante o número de milicianos em altos cargos no RJ. Todos apoiados pelo inominável. Tem mais gente pra ser presa. Familícia.",True
"Iai? Lo#ca dos gatos!? Qual o argumento agora? Os presos são da base do Governo Lule todos os âmbitos, de deputado federal a o tribunal de Contas. Piu! Você irá ficar piu-piu. 😂😂😂",True
"@user todos querem saber e a família dela principalmente; uma sociedade que não pune assassinos é uma sociedade sem moral alguma; uma barbárie...",True
"Olha que deve ter peixe maior nesse assassinato aí. Essa gnt presa hj é peixe médio, capachos de alguem.",True
"Que crueldade absurda contra o povo trabalhador que sustenta estes funcionários que são contra a vida.",True
"@user relaxa militante, as pistas que tinhas eram 7 pessoas que foram mortas. Inclusive meu irmão que foi o legista que deu o laudo.",True
"@user A Polícia investiga, apresenta PROVAS concretas e tu quer que eu acredite no que tu diz que o teu irmao legista disse.😂😂😂😂😂😂😂😂 Muito.disse me disse nessa tua história.😂😂😂😂😂😂 próprio de bolsonarista.😂😂😂😂😂😂😂",True
"Freixo deve tá assustado...parece que ligou para um dos mandantes na Noite do Crime 🤷‍♂️ eita , quanto mais mexe mais esquerdista surge no caso",True
"@user Faz parte da gentalha",True
"Eita que os mandantes estao ligados a politicos de esquerda. Sao machos, brancos, ricos e de esquerda. A coitada foi assassinada pelos proprios aliados. Meu Deus.",True
"A importância da democracia, das instituições, da Justiça e da @user @user e a luta da esquerda @user @user @user e da imprensa e dos movimentos sociais para não deixar impune os mandantes milicianos de direita deste assassinato político contra uma mulher de luta e de esquerda, que lutava pelos pobres, favelados, trabalhadores, povo e democracia! MARIELLE VIVE!",True
"A globo news está divulgando que o partido união Brasil vai expulsar o deputado, se preocupe não Brandão, no PL tem vaga para vc i é requisito",True
"Tem mais gentes envolvidos nessa barbare. Agradecemos ao Governo Federal, Ministério Público Federal",True
"Justiça. Deve ter mais gente graúda envolvido",True
"Quero mais!!! Mais prisões, mais explicações, mais envolvidos. Tem muito mais lama embaixo do tapete.",True
"Falou bem suspeitos porque o chef está ainda solto",True
"Petista mandando matar Marielle...usaram muito dessa mulher pra fazer campanha, mentiras e acusações... Marielle vive",True
"O grupo é grande, com certeza tem mais políticos no meio.",True
"@user não disse aqui oq vcs devem ser, eu disse oq eu quero! Ou tenho que querer oq vc quer? Preciso aprender a interpretar texto 😂",True
"Quer dizer que se mulher falar merda, tem que aceitar a merda que ela falar?? Entre os homens nunca existiu, isso se contraditório e opinião, aceite críticas e refute, caso não tenha argumentos, terá que ouvir e acabou.",True
"Eu quero mais mulheres na política, mas que não sejam iguais a você.",True
"@user querido... o machismo e misoginia são estruturais e culturais. A eleição do Lula não muda isso em um passe de mágica. Mas o Lula fez algo especificamente para aumentar esse numero??? Como por exemplo, como o último presidente tratava as mulheres com desprezo e ofendendo mulheres dizendo coisas como ""não te estuprx por que vc é feia""",True
"Os 14 anos do PT/Lula/Dilma de 2003 a 2016 , teve o maior crescimento de crimes violentos e assassinatos, onde se morreu mais negros, mulheres, pobres e minorias, eles têm culpa no cartório sim, por não fazer uma política de segurança pública eficiente.",True
"Pq teu inelegível vai ser preso 😂😂😂😂😂 vai lá passar pano pro minto 😂😂",True
"@user fico muito feliz em ver vcs morrendo",True
"Parabéns a todas as mulheres que lutam por democracia, por justiça social, por igualdade entre todos. Sempre juntas! E para as cuidadoras de imbrocháveis e para aquelas que compactuam com mito canalha que tomem vergonha na cara. São outra coisa, não mulheres",True
"As maioria das mulheres não deram certo porque são preconceituosas e igual se não prior dos homens",True
"Todos sabemos a verdade, vcs não enganam ninguém",True
"@user.srod Lula e Haddad são a mesma coisa. Acorda, amigo. O Lula está se lixando para os pobres. Acorda!",True
"@user.srod tá tarde pra se arrepender…. Então vc é um dos culpados da ditadura que tá sendo instalada",True
"@user que democracia? Onde não se admite oposição? Onde se persegue pessoas? Onde traficantes são soltos e recebidos no planalto? Onde o presidente defende ditadores? Vá se tratar",True
"@user Um ano sem picanha, sem cerveja, a abóbora encareceu e a geladeira vai a 5 barão, gás sobe hj, gasolina e diesel, mas o aumento é do ❤️, mas a Canja vem vem aí, Canja 2026😂",True
"Brasil tivesse democracia vc nem ministro era.",True
"Um ataque arquitetado pela própria esquerda para incriminar a direita ... um plano área criminal os adversários , imagens foram danificadas para prevenir a identidade dos militantes disfarçados de patriota",True
"@user bem vindo a narrativa da esquerda. A da vez agora é o tal golpe. Vamos ver a próxima.",True
"Isso foi o ataque do MST enquanto os cabeças estavam lá dentro? Ou foi o vandalismo do prédio vazio em 8 de janeiro?",True
"@user Exatamente! Quando é à esquerda quebrando tudo eles classificam como liberdade de expressão!",True
"@user Concordo Plenamente com você! O plano deles é tirarem dinheiro o máximo que der, não estão preocupados com a nação, penso que querem grande parte da população na miséria absoluta! O motivo da esquerda odiarem os empresários é que eles dão uma banana pra esses caras!",True
"@user.srod total relação! O Haddad e o ""companheiro @user "" são os (ir) responsáveis por isso! Eles falam de economia porém, na verdade é sobre essa burguesia sempre querer definir o que pobre pode ou não consumir. Eles querem ser donos até do desejo das pessoas, decidir até sobre isso! O Haddad é uma burguês privilegiado trabalhando para garantir seu privilégio intacto!",True
"4 anos de governo do bozó parecendo um caldeirão do infern0. Inelegível nunca mais!",True
"@user sincera com c. À farsa prevalece até na escrita desse desgoverno, muito triste!",True
"O meu pais tem potencial de expansão, Não são comentarios de Javier Milei sobre o ocidente está em perigo ou a classificação do meu pais como inseguro pelos Eua para o turismo principalmente no Rio e são paulo coincidentemente em Janeiro de 2024.Isso são tentativas de manipular a população mesmo usando alguns fatos, estão estimulando a não investirem no meu pais para parar o crescimento do meu pais em meio a ascenção da inteligência artificial e os investimentos em educação.Por meio da educação vem a inovação são as duas armas para mudar o pais.O meu pais estimulara o yurismo a educação e a inovação esse é o momento aproveitarmos o boom da inteligência artificial e mudar o pais.Pedir a ajuda de Bill Gates para investir na internet gratuita e assim termos acesso a informações para a inovação ,ou convencê-lo a abrir um novo empreendimento no pais, através dele virá outros investidores internacionais a hora do pais mudar é agora.""Turismo internacional disparou 62,7% no Brasil em 2023 Argentina foi a origem de quase 32% dos 5,9 milhões de turistas estrangeiros que entraram no país no ano passado, seguida por Estado""",True
"Soca essa sua democracia no C... Viva dia 8 de janeiro",True
"Porra....sem essa de devolver isenção pro pastores mercenari0s....não dá pra engolir isso.",True
"Vai arregar pros pastores, Haddad? Vc realmente acha que eles vāo deixar de perseguir a esquerda?",True
"@user se vc acreditou uma única vez em lula é sinal que você já foi enganada!",True
"@user Marcos eu já acreditei que o Tarso Genro não ia se candidatar para governador, não gosto que vc limite meu papel de trouxa na vida hahahahahahaha",True
"@user Basta assistir a invasão do MST, foi bem pior!",True
"Fui taxada! Êita governo pra corno!",True
"Reajuste injusto ! Será essa a política atual ? Não será pai dos pobres ... daqui a pouco se continuar assim será pai dos miseráveis. Queremos um reajuste justo !!! Os Aposentados e pensionistas desse Brasil estão sempre injustiçados... entra governo e sai governo e nada muda !! Só pioram as coisas . Desse jeito não vale a pena contribuir p previdência... pois o salário é de fome e o reajuste salarial o menor possível . Esse é o Brasil justo que o senhor nos prometeu???",True
"@user, é sério que vc criou um grupo de estudos para manter a isenção para pastores? É, estamos reféns dessa turma mesmo. Vc dá isenção a eles e vai cobrar o que faltar de nós, parece até brincadeira. Esse país não é para amadores. Se der isenção a essa gente meu voto não tem nunca mais, simples assim.",True
"Quere tirar a PERSE é um tapa na cara de quem votou em vcs !!! A minha empresa de eventos praticante faliu na pandemia , até hoje tô pagando dívidas . Absurdo isso !!! Uma conquista e um direito adquirido que você quer tirar .",True
"Ae, não vai dar moleza pra pastor não, né? Cortou e isenção absurda dos mercadores da fé, agora tem que manter!!!!",True
"@user me explica como foi armação se só tinha patriotári4 lá? Vcs tem que pensar um pouco!",True
"A Gente Sabe, Quem Realmente Deu O Golpe Seu verme",True
"Com a dilma vocês queriam estocar vento, agora com o taxad devem querer é taxar o ar que respiramos também para bancar o governo",True
"Destruidor do comércio on-line!",True
"Comédia isso? Imposto e mais imposto e cada vez o povo mais pobre.",True
"Estão acabando com a economia do país. Deixando o pobre cada vez mais pobre.",True
"É isso que vcs querem o povo empregado sendo pau mandado",True
"Odeio esse vídeo e esse apresentador agora tmb",True
"@user não vou te responder pq n tempo advogado e posso virar racista com minha resposta mais ele recebeu 50 reais pra grava esse vídeo mentindo",True
"Previsibilidade????? Gastando muito mais do que arrecada?! De novo nas mãos de péssimos gestares de dinheiro público! A farra voltou com tudo!",True
"Deve está recebendo muito para está mentindo 😂😂😂😂",True
"Tá no rumo da desgr@ça!!",True
"Kkkkkkkkkkkkk piada e mais piada pqp",True
"Só se for a roda do teu cu girando, não a da economia 😂",True
"Que canseira só mentira.",True
"Revoltante . Abandonar seus pares . Entregar ao inimigo . E o juramento ?",True
"Repórter só serve pra passar vergonha, com a inteligência limitada 😂😂😂😂😂😂",True
"Eles não aprendem , Flávio dino foi bater papo traficante e ninguém perguntou como entrou e saiu aonde nem a polícia entra",True
"Obaaaaaa. Por na parede de casa... Espantar os mosquitos, baratas e outros insetos...",True
"@user só perguntar sua mãe que tá aí do deu lado. Sai da casa de mamãe muleque!",True
"@user O RIVOTRIL SENHORA ESQUECEU MESMO 😂😂😂😂😂",True
"Aprendeu a mentir direitinho",True
"@user nem vc acredita nestas bobagens",True
"Esse governo está ótimo 👏🏻 De um lado o pior presidente e do outro o pior ministro, mais perdido do que cego em tiroteio",True
"Deve ser brabo, ter que passear por aí, com tanta mentira embaixo do tapete prestes a ser varrida!",True
"Dois desqualificado sem qualidade nenhuma",True
"Ah eu adoro mesmo. Estamos esperando o Lula tomar propriedades e colocar moradores de rua nelas. Se vc tem uma casa com três cômodos, se cuide. Os "" comunas "" estão chegando",True
"@user empresas que faziampequenas mutretas, prejudicando o mercado interno. Será que não raciocina cara????",True
"@user Né isso cara, comentário sensato. Parabéns, uma coisa é apoiar esse governo, outra coisa é ser gado cego e idólatra cara. Esse povo é louco, se lula mandar eles se jogarem de cima de um prédio, acho que eles se jogam viu",True
"O pior Econômica. Vocês vão quebrar o Brasil",True
"Inequivocamente Lula demonstra de forma cabal ter importante déficit cognitivo e que por esta e outras parece não estar apto a ser o presidente do Brasil. Triste Brasil que só anda de ré ou no máximo de lado. ""William Waack: Ao atacar Israel, Lula escolhe falar grosso e arruinar credibilidade da política externa Postura atual do Brasil no conflito na Faixa de Gaza, igualando israelenses ao Hamas, limita as opções da diplomacia depois da fase aguda do conflito""",True
"@user.arq tu já levou pau no cuzinho do namorado hoje?",True
"Aumentar maaaais imposto da shein? Tomem vergonha na cara, e parem de querer prejudicar o pobre @user @user",True
"Não tem credibilidade alguma!!!",True
"Ninguém respeita vocês!!!",True
"O interessante que vc entra na página de alguém é só lê críticas, como uma pessoa dessa representa um governo ?? Só mostra o quanto é um governo de mentira. Na verdade o governo fechou com rombo de 243 milhões, faz o L!!!!",True
"Só pode ser piada este vídeo! Que vergonha",True
"Manda esse moleque fazer uma pesquisa sobre 14 anos de corrupção do PT e veja se ele quer fazer algum comentário sobre o assunto",True
"Ok esperança de Rouanet, não respondo mais trabalho não fico as custas do povo. Boa sorte.",True
"Eu não consegui nem abrir o áudio desse vídeo kkkkkkkkkkkkkkkkkkkk vão pro inferno.",True
"Eles fizeram de palahaco, a galera deve tá arrependida.",True
"@user boa sorte iremos precisar e da próxima vez usa uma conta de verdade e mostra o seu rosto se você esta tão convicta assim em vez de usar perfil fake 😅",True
"Problema é seu se quer continuar sendo manipulada nao tenho nada haver com sua vida! Cada um sabe o que é melhor para si! Seja feliz!",True
"alvesdossantos_carla e dá tempo??? É só o minto aparecer fazendo nada de sempre que a manada vem correndo!! Berrante chama né 😂😂😂😂😂😂😂😂😂😂😂😂",True
"alvesdossantos_carla eterno presidente da papuda! Ou tu prefere Bangu???? VOTE IMPRESSO 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",True
"Está morrendo na política e nao sabe, a cada dia no fundo do poço 😂😂😂",True
"Prezados Deputados e Senadores, com todo respeito, exigimos que pressionem o Sr Pacheco para colocar imediatamente o Impeachment do ditador Alexandre de Moraes",True
"@user ..nao é que tú tem razão. o mesmo exército que a esquerda chamava de Ditadores, agora dá aval pra ditadura do PT. Quanto será que os 🍉 tirou dos cofres públicos pra reconhecer a eleição do descondenado?",True
"@user porque petista não dá atenção a petista,aí eles vem comentar aqui pra ser esculhambado pela direita!",True
"Alô penalistas, seriam CRIMES PERMANENTES cometidos por A. Moraes, Fachin, Barroso, Toffoli, Dino e o resto da quadrilha, por interferência e manipulação (fraude?) direta nas eleições de 2022, prisão ilegal de brasileiros no 08/01, muitos idosos, doentes e trabalhadores e que morreram na prisão, sem processo, sem defesa, sem provas e sem competência do Supremo para processar e julgar, por perseguição política a Bolsonaro e família, a aliados e apoiadores…???",True
"@user você já tem seu presidiário, porque quer outro?!",True
"Papai mandou e filhinho sem noção foi lá e boquejou, boquejou como se os brasileiros fossem todos trouxas, né!",True
"Quase não liberaram o meu comentário. Como o pessoal de direita consegue furar a bolha e dizer tanta baixaria?",True
"Obrigado por EXTERMINAR o sonho dos meus moleques de ter um PC Gamer pra eles estudarem e se divertirem! O Aliexpress era a única alternativa pra quem ganha um SALÁRIO MÍNIMO como eu de montar um PC sem ter que gastar quase 6 meses de salário comprando os produtos superfaturados do Brasil! Você com seu SALÁRIO GORDO jamais entenderá o quanto essa medida afetou os mais POBRES! COM TODA A CERTEZA! Serei OPOSIÇÃO na próxima eleição!!!",True
"@user progredido em direção a falência",True
"Esse sim é um Ministro da Fazenda, não aquele ypiranga de meia tigela",True
"Vc não administra nem sua casa . Incompetente!",True
"@user chora de que ? Ta todo mundo afundado no mesmo barco ue , em vez de ficar ai mamando ovo de político taxador dos mais pobres va procurar cobra-los.",True
"Desenrola IDEIA ROUBADA DO CIRO GOMES KKKK",True
"Quantas faculdade de economia vc fez ?? E qual delas vc não colocou?? Vc não entende nada de economia não se oque tá fazendo aí ,vc está acabando com a economia do Brasil",True
"@user que alegria ler esse comentário de uma petista, boquiaberta. 😮😍👏",True
"@user.portella ainda essa idiotice cor ? aff ...",True
"O objetivo e fazer filhos e o povo continua analfabetos. parabéns socialistas rumo ao comunismo",True
"A pessoa tem que ser muito imbecil pra achar que as pessoas vão fazer filho de propósito pra ganhar mais 150,00! Meu Deus! 🤦🏾‍♀️",True
"Eu espero que vc esteja falando dos ignorantes que elegeram o animal de quatro patas que está em Miami. Foram 4 anos de sofrimento sim...",True
"@user para de falar bobagem",True
"@user vc é um animal.",True
"@user quanta ignorância a sua. 🤦🏽‍♂️",True
"@user vc não fez conta nenhuma disso kk só repete DISCURSO de opressor",True
"Dá mesma laia 😂😂😂",True
"Dois zero a esquerda.",True
"BOZOLOIDES PIRAM ...LULA ATE 2030🔥🔥🔥🔥🇧🇷🇧🇷🇧🇷",True
"@user pessoal, deixa a esquerdofrenica aqui, com os 40 seguidores...😂😂😂 ajuda a dar engajamento e a crescer as páginas de direita!!!😂😂😂",True
"EDUARDO UM BOM CANDIDATO A PRESIDENCIA DO BRASIL,MAS ESSE SISTEMA CORRUPTO BRAZUELANO NAO VAO ACEITAR. 😮",True
"A papuda tá esperando teu pai",True
"O menino de vó vai deixar vovó na papuda bozo na cadeia",True
"LULULU é um profano sem onra ,e quer TRANFORMAR o Brasil em uma pocilga do comunismo para roubar o país inteiro, .",True
"Cadeia agora pra o anticristo",True
"Cala boca seu energumeno",True
"Minoria??? Kkkkk VOCES PERDERAM A ELEICAO SEU ANIMAL, MINORIA SAO VOCES KKKKK😂😂😂",True
"Quem és esse que vos fala na fila do pão!!! Cadeia nessa gente.",True
"@user hehehe...bom msm é ver gado bravo sem argumentos pra defender genocida😂",True
"Dudu falando de escrúpulos!",True
"Conta a mesma mentira todo dia até que ela se torne verdade",True
"Kkkkk tem que rir, autoritários falando em democracia",True
"@user uma sociedade sem estado é um puteiro em guerra civil onde nada tem gestão, governança e nem controle. É por isso que o comunismo é totalmente inviável e só funcionava na cabeça do Marx! É por isso que nenhum Estado socialista alcança a máxima do comunismo, é por isso que nenhum Estado comunista é realmente implantado em sua totalidade!",True
"@user Amigo, não conversarei sobre sistemas de governo com você, sua ignorancia sobre o tema é tão grotesca, tão absurda, tão estapafúrdia, que chega ser bizarra! Não vou perder tempo com pessoas que deixam os fatos incontestáveis da história de lado, para tentar reescreve-los de acordo com seus achismos e hipótese tiradas do cool. No seu caso, livros de história não resolvem mais, talvez uma clínica de reabilitação.",True
"Ñ ganha nem pra porteira de puteiro",True
"Deveria procurar um trabalho, ao inves de encher a paciência dos outros",True
"E vai passar vergonha novamente toc toc toc",True
"Vai continuar fazendo burrice",True
"Não ganha nem para presidente de bairro.",True
"Que partido vai gastar cartucho com uma pessoa que não ganha nem pra porteira de clube.",True
"😂😂😂😂😂😂😂😂😂😂😂 vai ganhar para porteira de cabaré 😂😂😂😂",True
"Não acredito que ainda vai ter quem vote na Pepa!",True
"O negócio seu agora é mostrar a bunda kkkkkk é a única coisa que vai te dar dinheiro e fazer programas kkkkk",True
"Precisa fazer novas harmonizações. Estas ficaram mais falsas ainda...",True
"@user chora bb ridículo",True
"Brigou com a direita e não tem confiança da esquerda.. Quem sabe não é uma oportunidade para os brasileiros de bom senso, que não sejam alienados se unirem e mudar um pouco essa bosta que o Brasil se tornou..",True
"Mais esquerdista, é melhor não, porque estamos querendo nos livrar desse câncer!",True
"Mais fake que nota de 3 reais🤦🏻‍♂️",True
"@user conta pra gente como é ter 90% dos comentários do seus vídeos metendo o pau em ti ???? Kkkkk",True
"Sei fora boneca do chuck",True
"Sua posição politica é de quatro",True
"A periguete de volta !! Não adianta a recauchutada , conhecemos sua índole!!! Não será eleita para nada !",True
"Se elegeu as custas do bolsonaro. E aí quem te espancou mesmo ?",True
"@user seu cu cheio de verme kkkkkkkkkkk",True
"@user porra velho a sua tá dando pra outro e trocando sua geriátrica 😂😂😂😂",True
"Seus ideais são fofoca, emagrecimento, depilação, botox. O resto é só merda que brota na sua cabeça...",True
"Direita ratazana ???",True
"Se jogar umas carteiras de trabalho perto do bando, foge todo mundo. Conversa fiada com o dinheiro do contribuinte.",True
"@user você é fraquejada, não se encaixa como mulher",True
"@user. Choraaaaaaa coleguinha. Teu presidente so venderia cachaça barata pros oi pinguços dele e olhe lá. Vocês vivem de bolsa família.Diferente da Direita que tem dinheiro pra comprar.",True
"@user família PT tá bem perto desse partido das trevas acabar",True
"Que vergonha esse analfabeto.",True
"Lula não trabalha, só viaja, gasta o dinheiro do povo , aumentou os impostos,dorme e acorda pensando em Bolsonaro , tá precisando né de um psiquiatra, se ele não espirrar da presidência ,vai tirar os quatro anos só perseguindo Bolsonaro 😂😂🇧🇷🇧🇷",True
"👏👏👏👏👏👏👏👏LULADRÃO seu lugar é na prisão junto com xandao",True
"@user foi pow tá procurando no seu toba cheio de mortadela estragada",True
"@user bozzo vermme, CADEIA NELE já",True
"@user se ele trouxer é presente!!! Ja teu presidente rouba ate canetas!!!!",True
"@user Bostonaro era uma merda tbm 🐂",True
"Só criminoso na foto",True
"ESSE GOVERNO É O PIOR DE TODOS !!!! VOCÊ E SUA TURMA NÃO MERECEM ESTAR AI! VOCÊ É PODRE",True
"SEU FILHO DA DESGRAÇA",True
"Um verdadeiro piLantra",True
"@user parabéns ? Ahh mano vai se fuder vai",True
"Taxador de pobre, faz isso mesmo, a esquerda entregando o Brasil de mão beijada nas próximas eleições porque vcs querem agradar o veio da Havan, parabéns, traidor",True
"Encantador de bürros. Isso que você é. Não passa de um verdadeiro fïlho de püta",True
"@user só se for dentro da sua bunda.",True
"O nível agora é outro! Negócios para o desenvolvimento do país e não mais viagens internacionais em aviões com cocaína ou usurpação de jóias por uma familicia",True
"Você é o lulinha ficaram no vácuo, não vem com mentiras não",True
"Muito cuidado com EU !!! 🔥 O diabo vem do norte...",True
"@user orgulho de levar no rabicó ne",True
"Desgraça de Desgovernooo",True
"Deixando os pobre cada vez mais pobre. É bem como o Lula falou mesmo pobre é só número. TUDO BURRROOOO",True
"Esses gados aqui tudo cego",True
"Cegos do caralhooo",True
